time,open,high,low,close,Line,Squeeze
1733734500,98939,98975,98939,98975,-298.43454545454244,2
1733734560,98956,98961,98931,98961,-268.5518181818151,2
1733734620,98947,98958,98848,98878,-243.74363636363125,2
1733734680,98938,98938,98914,98914,-199.20909090908432,2
1733734740,98860,98958,98860,98958,-129.0827272727215,1
1733734800,98922,98972,98922,98972,-91.96545454545259,2
1733734860,99037,99053,99030,99053,-34.23909090909109,2
1733734920,99103,99103,99036,99036,28.435454545452103,2
1733734980,98922,98974,98895,98974,56.614545454540234,1
1733735040,98904,98912,98812,98812,21.27454545454293,1
1733735100,98875,98969,98866,98956,26.80272727272586,1
1733735160,98926,98966,98920,98966,26.56272727272696,1
1733735220,98937,98957,98899,98957,10.31363636363875,1
1733735280,98901,98960,98898,98909,-22.53545454544947,1
1733735340,98855,98855,98849,98849,-61.643636363630165,1
1733735400,98875,98875,98843,98843,-90.99363636363123,2
1733735460,98915,98915,98915,98915,-72.72636363636173,1
1733735520,98957,98957,98957,98957,-24.992727272725,1
1733735580,98938,98938,98938,98938,7.419999999997998,1
1733735640,98979,99006,98956,99006,23.59909090908794,1
1733735700,99002,99002,98940,98976,45.93090909090508,2
1733735760,98957,99076,98957,99076,94.28181818181339,2
1733735820,99046,99049,99046,99046,121.94272727272366,2
1733735880,99026,99027,98976,98991,114.61090909090498,2
1733735940,98954,98954,98846,98850,43.23545454545397,2
1733736000,98838,98849,98778,98778,-45.875454545452314,2
1733736060,98777,98777,98706,98721,-126.12909090908835,2
